run_name,task_id,episode_idx,infer_id,route_type,accepted_prefix_len,chunk_exec_len,policy_time_gpu_sync_ms,policy_time_wall_ms,gpu_sync_before_after_used,sample_actions_ms,policy_time_ms,serve_time_ms,client_roundtrip_ms,timing_patch_stage,source
stage6_libero_goal_task0_seed7_n3,0,2,7,draft,12,12,8.117154000501614,8.117154000501614,1,8.117154000501614,10.537729001953267,10.716801007220056,11.902322999958415,stage6,/workspace/realtime_vla_flash_project/videos/stage6_sync_profile/stage6_libero_goal_task0_seed7_n3/episodes/task00_ep002_open_the_middle_drawer_of_the_cabinet_success/infer.jsonl
stage6_libero_goal_task0_seed7_n3,0,2,8,draft,12,12,8.074493998719845,8.074493998719845,1,8.074493998719845,10.528637998504564,10.645818991179112,11.878131997946184,stage6,/workspace/realtime_vla_flash_project/videos/stage6_sync_profile/stage6_libero_goal_task0_seed7_n3/episodes/task00_ep002_open_the_middle_drawer_of_the_cabinet_success/infer.jsonl
stage6_libero_goal_task0_seed7_n3,0,2,9,draft,12,12,8.095323995803483,8.095323995803483,1,8.095323995803483,10.56290900305612,10.683289998269174,11.657380004180595,stage6,/workspace/realtime_vla_flash_project/videos/stage6_sync_profile/stage6_libero_goal_task0_seed7_n3/episodes/task00_ep002_open_the_middle_drawer_of_the_cabinet_success/infer.jsonl
stage6_libero_goal_task1_seed7_n3,1,0,0,full,12,12,3825.4606269983924,3825.4606269983924,1,3825.4606269983924,3827.92707200133,3828.0864030020894,3829.9995839988696,stage6,/workspace/realtime_vla_flash_project/videos/stage6_sync_profile/stage6_libero_goal_task1_seed7_n3/episodes/task01_ep000_put_the_bowl_on_the_stove_success/infer.jsonl
stage6_libero_goal_task1_seed7_n3,1,0,1,draft,12,12,622.4393070006045,622.4393070006045,1,622.4393070006045,624.1844949981896,624.2537150028511,626.5335089992732,stage6,/workspace/realtime_vla_flash_project/videos/stage6_sync_profile/stage6_libero_goal_task1_seed7_n3/episodes/task01_ep000_put_the_bowl_on_the_stove_success/infer.jsonl
stage6_libero_goal_task1_seed7_n3,1,0,2,draft,0,0,7.6050880015827715,7.6050880015827715,1,7.6050880015827715,9.423466995940544,9.530199000437278,10.901132001890801,stage6,/workspace/realtime_vla_flash_project/videos/stage6_sync_profile/stage6_libero_goal_task1_seed7_n3/episodes/task01_ep000_put_the_bowl_on_the_stove_success/infer.jsonl
stage6_libero_goal_task1_seed7_n3,1,0,3,full,12,12,37.61667799699353,37.61667799699353,1,37.61667799699353,39.261894999071956,39.335956003924366,40.25477499817498,stage6,/workspace/realtime_vla_flash_project/videos/stage6_sync_profile/stage6_libero_goal_task1_seed7_n3/episodes/task01_ep000_put_the_bowl_on_the_stove_success/infer.jsonl
stage6_libero_goal_task1_seed7_n3,1,0,4,draft,12,12,7.665319004445337,7.665319004445337,1,7.665319004445337,9.418728004675359,9.495228005107492,10.535857996728737,stage6,/workspace/realtime_vla_flash_project/videos/stage6_sync_profile/stage6_libero_goal_task1_seed7_n3/episodes/task01_ep000_put_the_bowl_on_the_stove_success/infer.jsonl
stage6_libero_goal_task1_seed7_n3,1,0,5,draft,12,12,7.921741002064664,7.921741002064664,1,7.921741002064664,10.229175997665152,10.34010699368082,11.31348600029014,stage6,/workspace/realtime_vla_flash_project/videos/stage6_sync_profile/stage6_libero_goal_task1_seed7_n3/episodes/task01_ep000_put_the_bowl_on_the_stove_success/infer.jsonl
stage6_libero_goal_task1_seed7_n3,1,0,6,draft,12,12,8.070253003097605,8.070253003097605,1,8.070253003097605,10.594658997433726,10.715260992583353,11.937012997805141,stage6,/workspace/realtime_vla_flash_project/videos/stage6_sync_profile/stage6_libero_goal_task1_seed7_n3/episodes/task01_ep000_put_the_bowl_on_the_stove_success/infer.jsonl
stage6_libero_goal_task1_seed7_n3,1,0,7,draft,12,12,8.114472999295685,8.114472999295685,1,8.114472999295685,10.648979994584806,10.76343099703081,11.79621199844405,stage6,/workspace/realtime_vla_flash_project/videos/stage6_sync_profile/stage6_libero_goal_task1_seed7_n3/episodes/task01_ep000_put_the_bowl_on_the_stove_success/infer.jsonl
stage6_libero_goal_task1_seed7_n3,1,1,0,full,12,12,33.11184199992567,33.11184199992567,1,33.11184199992567,35.783459003141616,35.914820997277275,37.53386699827388,stage6,/workspace/realtime_vla_flash_project/videos/stage6_sync_profile/stage6_libero_goal_task1_seed7_n3/episodes/task01_ep001_put_the_bowl_on_the_stove_success/infer.jsonl
stage6_libero_goal_task1_seed7_n3,1,1,1,draft,12,12,8.179893993656151,8.179893993656151,1,8.179893993656151,10.657669001375325,10.773000009066891,12.391727999784052,stage6,/workspace/realtime_vla_flash_project/videos/stage6_sync_profile/stage6_libero_goal_task1_seed7_n3/episodes/task01_ep001_put_the_bowl_on_the_stove_success/infer.jsonl
stage6_libero_goal_task1_seed7_n3,1,1,2,draft,12,12,8.11907399474876,8.11907399474876,1,8.11907399474876,10.620969005685765,10.755251008959021,12.166724998678546,stage6,/workspace/realtime_vla_flash_project/videos/stage6_sync_profile/stage6_libero_goal_task1_seed7_n3/episodes/task01_ep001_put_the_bowl_on_the_stove_success/infer.jsonl
stage6_libero_goal_task1_seed7_n3,1,1,3,draft,0,0,8.1158930042875,8.1158930042875,1,8.1158930042875,10.448798006109428,10.563899013504852,12.037934000545647,stage6,/workspace/realtime_vla_flash_project/videos/stage6_sync_profile/stage6_libero_goal_task1_seed7_n3/episodes/task01_ep001_put_the_bowl_on_the_stove_success/infer.jsonl
