timestamp,index,name,memory.used,memory.total,utilization.gpu,utilization.memory,power.draw
2026/06/16 04:02:51.181, 0, NVIDIA L40S, 0, 46068, 0, 0, 37.06
2026/06/16 04:02:52.282, 0, NVIDIA L40S, 0, 46068, 0, 0, 37.06
2026/06/16 04:02:53.338, 0, NVIDIA L40S, 0, 46068, 0, 0, 37.06
2026/06/16 04:02:54.397, 0, NVIDIA L40S, 0, 46068, 0, 0, 37.06
2026/06/16 04:02:55.449, 0, NVIDIA L40S, 0, 46068, 0, 0, 37.06
2026/06/16 04:02:56.502, 0, NVIDIA L40S, 0, 46068, 0, 0, 37.06
2026/06/16 04:02:57.543, 0, NVIDIA L40S, 0, 46068, 0, 0, 37.06
2026/06/16 04:02:58.586, 0, NVIDIA L40S, 0, 46068, 0, 0, 37.06
2026/06/16 04:02:59.632, 0, NVIDIA L40S, 0, 46068, 0, 0, 37.06
2026/06/16 04:03:00.691, 0, NVIDIA L40S, 0, 46068, 0, 0, 37.06
2026/06/16 04:03:01.740, 0, NVIDIA L40S, 0, 46068, 0, 0, 37.06
2026/06/16 04:03:02.784, 0, NVIDIA L40S, 0, 46068, 0, 0, 37.06
2026/06/16 04:03:03.853, 0, NVIDIA L40S, 0, 46068, 0, 0, 37.06
2026/06/16 04:03:04.916, 0, NVIDIA L40S, 0, 46068, 0, 0, 37.06
2026/06/16 04:03:05.963, 0, NVIDIA L40S, 0, 46068, 0, 0, 37.06
2026/06/16 04:03:07.018, 0, NVIDIA L40S, 0, 46068, 0, 0, 37.06
2026/06/16 04:03:08.076, 0, NVIDIA L40S, 0, 46068, 0, 0, 37.06
2026/06/16 04:03:09.146, 0, NVIDIA L40S, 0, 46068, 0, 0, 37.06
2026/06/16 04:03:10.196, 0, NVIDIA L40S, 0, 46068, 0, 0, 37.06
2026/06/16 04:03:11.240, 0, NVIDIA L40S, 0, 46068, 0, 0, 37.06
2026/06/16 04:03:12.309, 0, NVIDIA L40S, 0, 46068, 0, 0, 37.06
2026/06/16 04:03:13.371, 0, NVIDIA L40S, 0, 46068, 0, 0, 37.06
2026/06/16 04:03:14.452, 0, NVIDIA L40S, 0, 46068, 0, 0, 37.01
2026/06/16 04:03:15.493, 0, NVIDIA L40S, 0, 46068, 0, 0, 37.01
2026/06/16 04:03:16.559, 0, NVIDIA L40S, 0, 46068, 0, 0, 37.06
2026/06/16 04:03:17.623, 0, NVIDIA L40S, 0, 46068, 0, 0, 37.06
2026/06/16 04:03:18.676, 0, NVIDIA L40S, 0, 46068, 0, 0, 37.06
2026/06/16 04:03:19.731, 0, NVIDIA L40S, 0, 46068, 0, 0, 37.06
2026/06/16 04:03:20.779, 0, NVIDIA L40S, 0, 46068, 0, 0, 37.06
2026/06/16 04:03:21.857, 0, NVIDIA L40S, 0, 46068, 0, 0, 37.06
2026/06/16 04:03:22.909, 0, NVIDIA L40S, 0, 46068, 0, 0, 37.06
2026/06/16 04:03:23.961, 0, NVIDIA L40S, 0, 46068, 0, 0, 37.01
2026/06/16 04:03:25.003, 0, NVIDIA L40S, 0, 46068, 0, 0, 37.01
2026/06/16 04:03:26.066, 0, NVIDIA L40S, 0, 46068, 0, 0, 37.06
2026/06/16 04:03:27.150, 0, NVIDIA L40S, 0, 46068, 0, 0, 37.06
2026/06/16 04:03:28.233, 0, NVIDIA L40S, 0, 46068, 0, 0, 37.06
2026/06/16 04:03:29.290, 0, NVIDIA L40S, 0, 46068, 0, 0, 37.06
2026/06/16 04:03:30.343, 0, NVIDIA L40S, 0, 46068, 0, 0, 37.01
2026/06/16 04:03:31.398, 0, NVIDIA L40S, 0, 46068, 0, 0, 37.01
2026/06/16 04:03:32.445, 0, NVIDIA L40S, 0, 46068, 0, 0, 37.06
2026/06/16 04:03:33.486, 0, NVIDIA L40S, 0, 46068, 0, 0, 37.06
2026/06/16 04:03:34.546, 0, NVIDIA L40S, 0, 46068, 0, 0, 37.06
2026/06/16 04:03:35.586, 0, NVIDIA L40S, 0, 46068, 0, 0, 37.06
2026/06/16 04:03:36.630, 0, NVIDIA L40S, 0, 46068, 0, 0, 37.06
2026/06/16 04:03:37.690, 0, NVIDIA L40S, 0, 46068, 0, 0, 37.06
2026/06/16 04:03:38.748, 0, NVIDIA L40S, 0, 46068, 0, 0, 37.06
2026/06/16 04:03:39.792, 0, NVIDIA L40S, 0, 46068, 0, 0, 37.06
2026/06/16 04:03:40.838, 0, NVIDIA L40S, 0, 46068, 0, 0, 37.06
2026/06/16 04:03:41.892, 0, NVIDIA L40S, 0, 46068, 0, 0, 37.06
2026/06/16 04:03:42.954, 0, NVIDIA L40S, 0, 46068, 0, 0, 37.06
2026/06/16 04:03:43.999, 0, NVIDIA L40S, 0, 46068, 0, 0, 36.94
2026/06/16 04:03:45.040, 0, NVIDIA L40S, 0, 46068, 0, 0, 36.94
2026/06/16 04:03:46.271, 0, NVIDIA L40S, 0, 46068, 0, 0, 37.01
2026/06/16 04:03:47.312, 0, NVIDIA L40S, 0, 46068, 0, 0, 37.01
2026/06/16 04:03:48.369, 0, NVIDIA L40S, 0, 46068, 0, 0, 37.06
2026/06/16 04:03:49.427, 0, NVIDIA L40S, 0, 46068, 0, 0, 37.06
2026/06/16 04:03:50.467, 0, NVIDIA L40S, 0, 46068, 0, 0, 37.01
2026/06/16 04:03:51.509, 0, NVIDIA L40S, 0, 46068, 0, 0, 37.06
2026/06/16 04:03:52.549, 0, NVIDIA L40S, 0, 46068, 0, 0, 37.07
2026/06/16 04:03:53.596, 0, NVIDIA L40S, 0, 46068, 0, 0, 36.95
2026/06/16 04:03:54.639, 0, NVIDIA L40S, 0, 46068, 0, 0, 36.82
2026/06/16 04:03:55.697, 0, NVIDIA L40S, 0, 46068, 0, 0, 36.94
2026/06/16 04:03:56.752, 0, NVIDIA L40S, 0, 46068, 0, 0, 37.06
2026/06/16 04:03:57.831, 0, NVIDIA L40S, 0, 46068, 0, 0, 37.06
2026/06/16 04:03:58.892, 0, NVIDIA L40S, 0, 46068, 0, 0, 37.06
2026/06/16 04:04:00.194, 0, NVIDIA L40S, 0, 46068, 0, 0, 37.06
2026/06/16 04:04:01.255, 0, NVIDIA L40S, 0, 46068, 0, 0, 37.06
2026/06/16 04:04:02.328, 0, NVIDIA L40S, 0, 46068, 0, 0, 37.06
2026/06/16 04:04:03.369, 0, NVIDIA L40S, 0, 46068, 0, 0, 37.06
2026/06/16 04:04:04.450, 0, NVIDIA L40S, 0, 46068, 0, 0, 37.06
2026/06/16 04:04:05.498, 0, NVIDIA L40S, 0, 46068, 0, 0, 37.06
2026/06/16 04:04:06.543, 0, NVIDIA L40S, 0, 46068, 0, 0, 37.07
2026/06/16 04:04:07.598, 0, NVIDIA L40S, 0, 46068, 0, 0, 37.04
2026/06/16 04:04:08.700, 0, NVIDIA L40S, 0, 46068, 0, 0, 37.02
2026/06/16 04:04:09.749, 0, NVIDIA L40S, 3, 46068, 0, 0, 37.00
2026/06/16 04:04:10.788, 0, NVIDIA L40S, 3, 46068, 0, 0, 37.02
2026/06/16 04:04:11.852, 0, NVIDIA L40S, 3, 46068, 0, 0, 37.08
2026/06/16 04:04:12.926, 0, NVIDIA L40S, 3, 46068, 0, 0, 37.08
2026/06/16 04:04:13.996, 0, NVIDIA L40S, 3, 46068, 0, 0, 37.19
2026/06/16 04:04:15.069, 0, NVIDIA L40S, 3, 46068, 0, 0, 37.07
2026/06/16 04:04:16.118, 0, NVIDIA L40S, 3, 46068, 0, 0, 36.96
2026/06/16 04:04:17.183, 0, NVIDIA L40S, 3, 46068, 0, 0, 36.91
2026/06/16 04:04:18.243, 0, NVIDIA L40S, 3, 46068, 0, 0, 37.04
2026/06/16 04:04:19.280, 0, NVIDIA L40S, 3, 46068, 0, 0, 37.08
2026/06/16 04:04:20.328, 0, NVIDIA L40S, 3, 46068, 0, 0, 37.08
2026/06/16 04:04:21.375, 0, NVIDIA L40S, 3, 46068, 0, 0, 37.04
2026/06/16 04:04:22.689, 0, NVIDIA L40S, 3, 46068, 0, 0, 37.04
2026/06/16 04:04:23.961, 0, NVIDIA L40S, 3, 46068, 0, 0, 37.08
2026/06/16 04:04:25.034, 0, NVIDIA L40S, 3, 46068, 0, 0, 37.08
2026/06/16 04:04:26.097, 0, NVIDIA L40S, 3, 46068, 0, 0, 37.07
2026/06/16 04:04:27.207, 0, NVIDIA L40S, 3, 46068, 0, 0, 37.06
2026/06/16 04:04:28.306, 0, NVIDIA L40S, 3, 46068, 0, 0, 37.06
2026/06/16 04:04:29.394, 0, NVIDIA L40S, 3, 46068, 0, 0, 37.06
2026/06/16 04:04:30.441, 0, NVIDIA L40S, 3, 46068, 0, 0, 37.06
2026/06/16 04:04:31.526, 0, NVIDIA L40S, 3, 46068, 0, 0, 37.18
2026/06/16 04:04:32.592, 0, NVIDIA L40S, 3, 46068, 0, 0, 37.13
2026/06/16 04:04:33.673, 0, NVIDIA L40S, 3, 46068, 0, 0, 37.01
2026/06/16 04:04:34.729, 0, NVIDIA L40S, 3, 46068, 0, 0, 37.06
2026/06/16 04:04:35.783, 0, NVIDIA L40S, 3, 46068, 0, 0, 36.89
2026/06/16 04:04:36.896, 0, NVIDIA L40S, 3, 46068, 0, 0, 36.89
2026/06/16 04:04:37.997, 0, NVIDIA L40S, 3, 46068, 0, 0, 37.06
2026/06/16 04:04:39.039, 0, NVIDIA L40S, 3, 46068, 0, 0, 37.06
2026/06/16 04:04:40.080, 0, NVIDIA L40S, 3, 46068, 0, 0, 37.06
2026/06/16 04:04:41.156, 0, NVIDIA L40S, 3, 46068, 0, 0, 36.94
2026/06/16 04:04:42.234, 0, NVIDIA L40S, 3, 46068, 0, 0, 36.95
2026/06/16 04:04:43.308, 0, NVIDIA L40S, 3, 46068, 0, 0, 37.08
2026/06/16 04:04:44.358, 0, NVIDIA L40S, 3, 46068, 0, 0, 37.08
2026/06/16 04:04:45.451, 0, NVIDIA L40S, 3, 46068, 0, 0, 37.08
2026/06/16 04:04:46.509, 0, NVIDIA L40S, 3, 46068, 0, 0, 37.08
2026/06/16 04:04:47.572, 0, NVIDIA L40S, 3, 46068, 0, 0, 37.08
2026/06/16 04:04:48.636, 0, NVIDIA L40S, 3, 46068, 0, 0, 37.08
2026/06/16 04:04:49.749, 0, NVIDIA L40S, 3, 46068, 0, 0, 37.08
2026/06/16 04:04:50.798, 0, NVIDIA L40S, 3, 46068, 0, 0, 37.08
2026/06/16 04:04:51.848, 0, NVIDIA L40S, 3, 46068, 0, 0, 37.03
2026/06/16 04:04:52.895, 0, NVIDIA L40S, 3, 46068, 0, 0, 37.03
2026/06/16 04:04:53.957, 0, NVIDIA L40S, 3, 46068, 0, 0, 37.07
2026/06/16 04:04:55.060, 0, NVIDIA L40S, 3, 46068, 0, 0, 37.01
2026/06/16 04:04:56.116, 0, NVIDIA L40S, 3, 46068, 0, 0, 37.01
2026/06/16 04:04:57.200, 0, NVIDIA L40S, 3, 46068, 0, 0, 37.01
2026/06/16 04:04:58.265, 0, NVIDIA L40S, 3, 46068, 0, 0, 37.01
2026/06/16 04:04:59.332, 0, NVIDIA L40S, 3, 46068, 0, 0, 37.01
2026/06/16 04:05:00.391, 0, NVIDIA L40S, 3, 46068, 0, 0, 37.06
2026/06/16 04:05:01.476, 0, NVIDIA L40S, 3, 46068, 0, 0, 37.06
2026/06/16 04:05:02.545, 0, NVIDIA L40S, 3, 46068, 0, 0, 37.06
2026/06/16 04:05:03.629, 0, NVIDIA L40S, 3, 46068, 0, 0, 37.06
2026/06/16 04:05:04.917, 0, NVIDIA L40S, 3, 46068, 0, 0, 37.06
2026/06/16 04:05:05.997, 0, NVIDIA L40S, 3, 46068, 0, 0, 36.96
2026/06/16 04:05:07.074, 0, NVIDIA L40S, 3, 46068, 0, 0, 37.06
2026/06/16 04:05:08.149, 0, NVIDIA L40S, 3, 46068, 0, 0, 37.06
2026/06/16 04:05:09.199, 0, NVIDIA L40S, 3, 46068, 0, 0, 37.18
2026/06/16 04:05:10.255, 0, NVIDIA L40S, 3, 46068, 0, 0, 37.18
2026/06/16 04:05:11.347, 0, NVIDIA L40S, 3, 46068, 0, 0, 37.06
2026/06/16 04:05:12.403, 0, NVIDIA L40S, 3, 46068, 0, 0, 37.06
2026/06/16 04:05:13.452, 0, NVIDIA L40S, 3, 46068, 0, 0, 37.06
2026/06/16 04:05:14.493, 0, NVIDIA L40S, 3, 46068, 0, 0, 37.06
2026/06/16 04:05:15.565, 0, NVIDIA L40S, 3, 46068, 0, 0, 37.06
2026/06/16 04:05:16.631, 0, NVIDIA L40S, 3, 46068, 0, 0, 37.06
2026/06/16 04:05:17.683, 0, NVIDIA L40S, 3, 46068, 0, 0, 37.06
2026/06/16 04:05:18.789, 0, NVIDIA L40S, 3, 46068, 0, 0, 37.06
2026/06/16 04:05:19.861, 0, NVIDIA L40S, 3, 46068, 0, 0, 37.06
2026/06/16 04:05:20.911, 0, NVIDIA L40S, 3, 46068, 0, 0, 37.01
2026/06/16 04:05:21.952, 0, NVIDIA L40S, 3, 46068, 0, 0, 36.96
2026/06/16 04:05:23.208, 0, NVIDIA L40S, 3, 46068, 0, 0, 36.98
2026/06/16 04:05:24.266, 0, NVIDIA L40S, 3, 46068, 0, 0, 36.98
2026/06/16 04:05:25.322, 0, NVIDIA L40S, 3, 46068, 0, 0, 37.01
2026/06/16 04:05:26.371, 0, NVIDIA L40S, 3, 46068, 0, 0, 37.06
2026/06/16 04:05:27.412, 0, NVIDIA L40S, 3, 46068, 0, 0, 37.06
2026/06/16 04:05:28.486, 0, NVIDIA L40S, 3, 46068, 0, 0, 37.06
2026/06/16 04:05:29.545, 0, NVIDIA L40S, 3, 46068, 0, 0, 37.06
2026/06/16 04:05:30.602, 0, NVIDIA L40S, 3, 46068, 0, 0, 37.18
2026/06/16 04:05:31.644, 0, NVIDIA L40S, 3, 46068, 0, 0, 37.18
2026/06/16 04:05:32.732, 0, NVIDIA L40S, 3, 46068, 0, 0, 37.06
2026/06/16 04:05:33.776, 0, NVIDIA L40S, 3, 46068, 0, 0, 36.94
2026/06/16 04:05:34.966, 0, NVIDIA L40S, 3, 46068, 0, 0, 36.94
2026/06/16 04:05:36.260, 0, NVIDIA L40S, 3, 46068, 0, 0, 37.06
2026/06/16 04:05:37.418, 0, NVIDIA L40S, 3, 46068, 0, 0, 36.94
2026/06/16 04:05:38.528, 0, NVIDIA L40S, 3, 46068, 0, 0, 36.95
2026/06/16 04:05:39.590, 0, NVIDIA L40S, 3, 46068, 0, 0, 37.07
2026/06/16 04:05:40.698, 0, NVIDIA L40S, 3, 46068, 0, 0, 37.06
2026/06/16 04:05:41.758, 0, NVIDIA L40S, 3, 46068, 0, 0, 37.06
2026/06/16 04:05:42.836, 0, NVIDIA L40S, 3, 46068, 0, 0, 37.07
2026/06/16 04:05:43.895, 0, NVIDIA L40S, 651, 46068, 31, 0, 67.42
2026/06/16 04:05:44.967, 0, NVIDIA L40S, 651, 46068, 0, 0, 101.73
2026/06/16 04:05:46.048, 0, NVIDIA L40S, 651, 46068, 0, 0, 101.60
2026/06/16 04:05:47.133, 0, NVIDIA L40S, 651, 46068, 0, 0, 101.60
2026/06/16 04:05:48.191, 0, NVIDIA L40S, 4, 46068, 1, 0, 66.84
2026/06/16 04:05:49.253, 0, NVIDIA L40S, 667, 46068, 3, 0, 69.24
2026/06/16 04:05:50.313, 0, NVIDIA L40S, 667, 46068, 0, 0, 101.86
2026/06/16 04:05:51.397, 0, NVIDIA L40S, 667, 46068, 0, 0, 101.84
2026/06/16 04:05:52.454, 0, NVIDIA L40S, 1100, 46068, 0, 0, 102.18
2026/06/16 04:05:53.543, 0, NVIDIA L40S, 1100, 46068, 0, 0, 102.22
2026/06/16 04:05:54.607, 0, NVIDIA L40S, 6412, 46068, 0, 0, 105.30
2026/06/16 04:05:55.663, 0, NVIDIA L40S, 6412, 46068, 0, 0, 103.02
2026/06/16 04:05:56.811, 0, NVIDIA L40S, 6412, 46068, 0, 0, 102.32
2026/06/16 04:05:57.859, 0, NVIDIA L40S, 6412, 46068, 0, 0, 102.30
2026/06/16 04:05:59.025, 0, NVIDIA L40S, 6412, 46068, 0, 0, 102.27
2026/06/16 04:06:00.137, 0, NVIDIA L40S, 6412, 46068, 0, 0, 102.39
2026/06/16 04:06:01.187, 0, NVIDIA L40S, 6412, 46068, 0, 0, 102.51
2026/06/16 04:06:02.246, 0, NVIDIA L40S, 6412, 46068, 0, 0, 102.51
2026/06/16 04:06:03.303, 0, NVIDIA L40S, 6412, 46068, 0, 0, 102.51
2026/06/16 04:06:04.427, 0, NVIDIA L40S, 6412, 46068, 0, 0, 102.54
2026/06/16 04:06:05.476, 0, NVIDIA L40S, 6412, 46068, 0, 0, 102.78
2026/06/16 04:06:06.535, 0, NVIDIA L40S, 6412, 46068, 0, 0, 102.80
2026/06/16 04:06:07.642, 0, NVIDIA L40S, 6412, 46068, 0, 0, 102.83
2026/06/16 04:06:08.731, 0, NVIDIA L40S, 6448, 46068, 0, 0, 104.71
2026/06/16 04:06:09.777, 0, NVIDIA L40S, 6614, 46068, 28, 21, 142.98
2026/06/16 04:06:10.974, 0, NVIDIA L40S, 7030, 46068, 1, 1, 107.61
2026/06/16 04:06:12.067, 0, NVIDIA L40S, 7034, 46068, 8, 3, 105.58
2026/06/16 04:06:13.115, 0, NVIDIA L40S, 7034, 46068, 1, 0, 116.12
2026/06/16 04:06:14.240, 0, NVIDIA L40S, 6947, 46068, 0, 0, 104.00
2026/06/16 04:06:15.298, 0, NVIDIA L40S, 6947, 46068, 0, 0, 103.98
2026/06/16 04:06:16.343, 0, NVIDIA L40S, 6371, 46068, 0, 0, 108.31
2026/06/16 04:06:17.405, 0, NVIDIA L40S, 6371, 46068, 0, 0, 107.17
2026/06/16 04:06:18.462, 0, NVIDIA L40S, 6371, 46068, 0, 0, 104.04
2026/06/16 04:06:19.509, 0, NVIDIA L40S, 6371, 46068, 0, 0, 104.04
2026/06/16 04:06:20.558, 0, NVIDIA L40S, 6371, 46068, 0, 0, 104.05
2026/06/16 04:06:21.650, 0, NVIDIA L40S, 6371, 46068, 0, 0, 104.07
2026/06/16 04:06:22.710, 0, NVIDIA L40S, 6371, 46068, 0, 0, 104.10
2026/06/16 04:06:23.767, 0, NVIDIA L40S, 6371, 46068, 0, 0, 104.22
2026/06/16 04:06:24.829, 0, NVIDIA L40S, 6371, 46068, 0, 0, 104.26
2026/06/16 04:06:25.889, 0, NVIDIA L40S, 6371, 46068, 0, 0, 104.25
2026/06/16 04:06:26.940, 0, NVIDIA L40S, 6371, 46068, 0, 0, 104.38
2026/06/16 04:06:27.983, 0, NVIDIA L40S, 6371, 46068, 0, 0, 104.38
2026/06/16 04:06:29.044, 0, NVIDIA L40S, 6371, 46068, 0, 0, 104.34
2026/06/16 04:06:30.118, 0, NVIDIA L40S, 6902, 46068, 14, 0, 104.76
2026/06/16 04:06:31.306, 0, NVIDIA L40S, 6371, 46068, 0, 0, 104.66
2026/06/16 04:06:32.354, 0, NVIDIA L40S, 7034, 46068, 10, 0, 105.37
2026/06/16 04:06:33.400, 0, NVIDIA L40S, 7034, 46068, 8, 3, 119.82
2026/06/16 04:06:34.579, 0, NVIDIA L40S, 7034, 46068, 0, 0, 124.56
2026/06/16 04:06:35.629, 0, NVIDIA L40S, 6902, 46068, 22, 0, 105.18
2026/06/16 04:06:36.672, 0, NVIDIA L40S, 7034, 46068, 8, 3, 133.68
2026/06/16 04:06:37.763, 0, NVIDIA L40S, 7034, 46068, 8, 3, 108.75
2026/06/16 04:06:38.804, 0, NVIDIA L40S, 6546, 46068, 0, 0, 105.77
2026/06/16 04:06:39.850, 0, NVIDIA L40S, 7034, 46068, 8, 3, 105.38
2026/06/16 04:06:40.938, 0, NVIDIA L40S, 7034, 46068, 1, 0, 118.91
2026/06/16 04:06:42.009, 0, NVIDIA L40S, 6947, 46068, 0, 0, 105.03
2026/06/16 04:06:43.083, 0, NVIDIA L40S, 6371, 46068, 0, 0, 105.02
2026/06/16 04:06:44.144, 0, NVIDIA L40S, 6371, 46068, 0, 0, 104.84
2026/06/16 04:06:45.232, 0, NVIDIA L40S, 6371, 46068, 0, 0, 104.86
2026/06/16 04:06:46.304, 0, NVIDIA L40S, 6371, 46068, 0, 0, 104.86
2026/06/16 04:06:47.363, 0, NVIDIA L40S, 6371, 46068, 0, 0, 104.86
2026/06/16 04:06:48.416, 0, NVIDIA L40S, 6371, 46068, 0, 0, 104.86
2026/06/16 04:06:49.464, 0, NVIDIA L40S, 6371, 46068, 0, 0, 104.83
2026/06/16 04:06:50.510, 0, NVIDIA L40S, 6371, 46068, 0, 0, 104.86
2026/06/16 04:06:51.577, 0, NVIDIA L40S, 6371, 46068, 0, 0, 104.86
2026/06/16 04:06:52.636, 0, NVIDIA L40S, 6371, 46068, 0, 0, 104.86
2026/06/16 04:06:53.766, 0, NVIDIA L40S, 6371, 46068, 0, 0, 104.99
2026/06/16 04:06:54.829, 0, NVIDIA L40S, 6371, 46068, 0, 0, 104.96
2026/06/16 04:06:55.867, 0, NVIDIA L40S, 6371, 46068, 0, 0, 104.83
2026/06/16 04:06:56.929, 0, NVIDIA L40S, 7018, 46068, 0, 0, 105.34
2026/06/16 04:06:57.989, 0, NVIDIA L40S, 7018, 46068, 0, 0, 105.13
2026/06/16 04:06:59.249, 0, NVIDIA L40S, 6371, 46068, 3, 0, 105.54
2026/06/16 04:07:00.315, 0, NVIDIA L40S, 7034, 46068, 31, 0, 106.07
2026/06/16 04:07:01.374, 0, NVIDIA L40S, 6500, 46068, 90, 8, 107.67
2026/06/16 04:07:02.433, 0, NVIDIA L40S, 6560, 46068, 0, 0, 108.65
2026/06/16 04:07:03.498, 0, NVIDIA L40S, 6606, 46068, 0, 0, 121.76
2026/06/16 04:07:04.621, 0, NVIDIA L40S, 7466, 46068, 5, 2, 111.97
2026/06/16 04:07:05.673, 0, NVIDIA L40S, 7088, 46068, 8, 3, 108.77
2026/06/16 04:07:06.728, 0, NVIDIA L40S, 7088, 46068, 0, 0, 114.16
2026/06/16 04:07:07.825, 0, NVIDIA L40S, 6434, 46068, 0, 0, 105.67
2026/06/16 04:07:08.917, 0, NVIDIA L40S, 7088, 46068, 1, 0, 105.60
2026/06/16 04:07:09.958, 0, NVIDIA L40S, 7088, 46068, 1, 0, 107.58
2026/06/16 04:07:11.017, 0, NVIDIA L40S, 6956, 46068, 30, 0, 105.47
2026/06/16 04:07:12.093, 0, NVIDIA L40S, 7088, 46068, 40, 23, 110.29
2026/06/16 04:07:13.141, 0, NVIDIA L40S, 7001, 46068, 0, 0, 122.34
2026/06/16 04:07:14.201, 0, NVIDIA L40S, 7001, 46068, 0, 0, 106.31
2026/06/16 04:07:15.285, 0, NVIDIA L40S, 6425, 46068, 0, 0, 106.64
2026/06/16 04:07:16.362, 0, NVIDIA L40S, 6425, 46068, 0, 0, 106.39
2026/06/16 04:07:17.438, 0, NVIDIA L40S, 6425, 46068, 0, 0, 106.09
2026/06/16 04:07:18.482, 0, NVIDIA L40S, 6425, 46068, 0, 0, 106.05
2026/06/16 04:07:19.586, 0, NVIDIA L40S, 6425, 46068, 0, 0, 106.14
2026/06/16 04:07:20.663, 0, NVIDIA L40S, 6425, 46068, 0, 0, 106.14
2026/06/16 04:07:21.774, 0, NVIDIA L40S, 6425, 46068, 0, 0, 106.17
2026/06/16 04:07:22.843, 0, NVIDIA L40S, 6425, 46068, 0, 0, 106.33
