timestamp,index,name,memory.used,memory.total,utilization.gpu,utilization.memory,power.draw
2026/06/16 06:22:49.217, 0, NVIDIA L40S, 0, 46068, 0, 0, 37.08
2026/06/16 06:22:50.348, 0, NVIDIA L40S, 0, 46068, 0, 0, 37.08
2026/06/16 06:22:51.450, 0, NVIDIA L40S, 0, 46068, 0, 0, 37.08
2026/06/16 06:22:52.540, 0, NVIDIA L40S, 0, 46068, 0, 0, 37.08
2026/06/16 06:22:53.701, 0, NVIDIA L40S, 0, 46068, 0, 0, 36.96
2026/06/16 06:22:54.793, 0, NVIDIA L40S, 0, 46068, 0, 0, 36.96
2026/06/16 06:22:55.852, 0, NVIDIA L40S, 0, 46068, 0, 0, 37.08
2026/06/16 06:22:56.907, 0, NVIDIA L40S, 0, 46068, 0, 0, 37.08
2026/06/16 06:22:57.966, 0, NVIDIA L40S, 0, 46068, 0, 0, 37.08
2026/06/16 06:22:59.018, 0, NVIDIA L40S, 0, 46068, 0, 0, 37.08
2026/06/16 06:23:00.084, 0, NVIDIA L40S, 0, 46068, 0, 0, 37.08
2026/06/16 06:23:01.183, 0, NVIDIA L40S, 0, 46068, 0, 0, 37.08
2026/06/16 06:23:02.323, 0, NVIDIA L40S, 0, 46068, 0, 0, 37.08
2026/06/16 06:23:03.385, 0, NVIDIA L40S, 0, 46068, 0, 0, 37.08
2026/06/16 06:23:04.459, 0, NVIDIA L40S, 0, 46068, 0, 0, 37.08
2026/06/16 06:23:05.509, 0, NVIDIA L40S, 0, 46068, 0, 0, 36.91
2026/06/16 06:23:06.569, 0, NVIDIA L40S, 0, 46068, 0, 0, 36.87
2026/06/16 06:23:07.632, 0, NVIDIA L40S, 0, 46068, 0, 0, 37.04
2026/06/16 06:23:08.694, 0, NVIDIA L40S, 0, 46068, 0, 0, 37.08
2026/06/16 06:23:09.742, 0, NVIDIA L40S, 0, 46068, 0, 0, 37.08
2026/06/16 06:23:10.789, 0, NVIDIA L40S, 0, 46068, 0, 0, 37.08
2026/06/16 06:23:11.864, 0, NVIDIA L40S, 0, 46068, 0, 0, 37.08
2026/06/16 06:23:12.902, 0, NVIDIA L40S, 0, 46068, 0, 0, 37.04
2026/06/16 06:23:13.937, 0, NVIDIA L40S, 0, 46068, 0, 0, 37.08
